103/04/02,43684651,5238971816,120.50,121.00,119.00,120.00,0.50,9400
103/04/01,40636462,4834224978,119.00,119.50,118.50,119.50,1.00,12571
103/03/31,47146441,5550959038,118.00,118.50,116.50,118.50,1.00,8839
103/03/28,43794489,5107684713,116.00,117.50,115.50,117.50,1.50,12521
103/03/27,31399282,3609273026,114.50,116.00,114.00,116.00,0.50,8641
103/03/26,45234160,5211750315,115.50,116.00,114.50,115.50,2.00,12860
103/03/25,38070794,4291636589,111.50,113.50,111.50,113.50,1.00,6933
103/03/24,29607569,3320400583,111.50,112.50,111.50,112.50,,7098
103/03/21,60438012,6807696918,114.00,114.00,112.00,112.50,0.50,7294
103/03/20,46512209,5232891154,113.00,113.50,112.00,112.00,-2.50,13078
103/03/19,35237094,4023833316,114.50,115.00,113.50,114.50,,6589
103/03/18,37517456,4285097984,114.50,115.00,113.50,114.50,0.50,7396
103/03/17,33910334,3854652365,114.50,115.00,113.00,114.00,-1.00,8995
103/03/14,47105032,5396134366,115.00,115.50,114.00,115.00,-1.50,12132
103/03/13,59080824,6890677534,116.50,117.50,115.50,116.50,3.50,16969
103/03/12,18414771,2073574352,112.50,113.00,112.00,113.00,-1.00,5218
103/03/11,29182885,3324036739,113.50,114.50,113.50,114.00,1.00,9133
103/03/10,38430338,4354521623,114.50,114.50,112.50,113.00,-1.50,9237
103/03/07,66916749,7649451186,114.00,115.00,113.50,114.50,1.50,17219
103/03/06,72622868,8142187484,110.00,113.50,110.00,113.00,3.00,18144
103/03/05,55447701,6074004809,108.50,110.00,108.50,110.00,2.50,16511
103/03/04,48939593,5273707058,108.00,108.00,107.50,107.50,-0.50,9493
103/03/03,62467129,6706761665,108.00,108.00,106.50,108.00,,10046
103/02/27,49352141,5323712132,107.50,108.00,107.50,108.00,0.50,7531
103/02/26,34982996,3762870072,107.50,108.00,107.00,107.50,-0.50,5182
103/02/25,34350129,3685266810,107.50,108.00,106.50,108.00,1.00,6570
103/02/24,32057819,3435891697,107.50,108.00,106.00,107.00,-0.50,6992
103/02/21,31505340,3381313380,107.00,107.50,107.00,107.50,1.00,7819
103/02/20,28469515,3029358090,106.50,107.00,106.00,106.50,-1.50,6646
103/02/19,28886535,3102602484,108.00,108.00,107.00,108.00,,7006
103/02/18,22289965,2403989204,108.50,108.50,107.50,108.00,-0.50,5778
103/02/17,34368373,3714458464,108.00,108.50,107.50,108.50,1.00,11664
103/02/14,42737744,4578772108,106.50,107.50,106.50,107.50,2.50,14580
103/02/13,19625423,2067832915,105.00,106.00,105.00,105.00,,5781
103/02/12,25305882,2661441170,105.00,105.50,104.50,105.00,0.50,7138
103/02/11,23523880,2436083720,104.50,105.00,104.00,104.50,1.50,6947
103/02/10,26243521,2725145903,104.00,104.50,103.00,103.00,-1.00,7897
103/02/07,54185812,5628604948,103.50,104.50,103.00,104.00,2.00,14854
103/02/06,73840243,7540841366,101.00,103.00,101.00,102.00,1.50,16321
103/02/05,147198405,14922299001,102.00,102.00,100.50,100.50,-4.50,37866
103/01/27,65271057,6848753986,106.00,106.50,104.00,105.00,-3.00,17118
103/01/24,34059356,3671261247,107.00,108.50,107.00,108.00,0.50,8172
103/01/23,28308805,3055374935,108.50,108.50,107.50,107.50,,7461
103/01/22,28726849,3065077343,106.00,107.50,106.00,107.50,1.00,7549
103/01/21,25121036,2695028292,108.50,108.50,106.00,106.50,-1.00,6334
103/01/20,24299123,2622482683,107.00,108.50,107.00,107.50,,8533
103/01/17,55767194,6014453565,108.00,108.50,107.00,107.50,0.50,15038
103/01/16,49601100,5301040094,106.00,107.50,106.00,107.00,2.00,16279
103/01/15,54458036,5722578780,104.00,106.00,104.00,105.00,1.50,15415
103/01/14,21718294,2237629782,102.50,103.50,102.00,103.50,0.50,5256
103/01/13,22080716,2273073754,103.00,103.50,102.50,103.00,1.00,6282
103/01/10,36289948,3703540624,102.00,102.50,101.50,102.00,1.00,7619
103/01/09,64221769,6522626520,102.50,103.00,100.50,101.00,-3.00,19873
103/01/08,30933475,3209563219,103.00,104.50,102.50,104.00,2.00,7305
103/01/07,18803694,1907188388,102.50,103.00,102.00,102.00,-0.50,5529
103/01/06,23729719,2432745661,102.00,103.00,102.00,102.50,,4874
103/01/03,41160529,4220062918,103.00,103.00,102.00,102.50,-2.00,8524
103/01/02,15133724,1578860796,105.00,105.50,103.50,104.50,-1.00,4136
102/12/31,24484653,2582678065,105.50,106.00,105.00,105.50,-0.50,6632
102/12/30,44280098,4659244781,104.00,106.00,104.00,106.00,1.50,10564
102/12/27,24135217,2507210568,103.50,104.50,103.00,104.50,0.50,5626
102/12/26,6793911,704185262,103.00,104.00,103.00,104.00,1.00,1135
102/12/25,9789067,1008674401,102.50,103.50,102.50,103.00,,2848
102/12/24,14079188,1454251243,104.00,104.00,103.00,103.00,-1.00,3724
102/12/23,28393645,2950613229,103.00,104.50,103.00,104.00,2.00,6994
102/12/20,37618688,3848115676,101.50,103.50,101.50,102.00,-0.50,8353
102/12/19,27824774,2839659307,102.00,103.00,101.50,102.50,1.50,6192
102/12/18,66102080,6714534840,102.50,103.00,101.00,101.00,-2.50,15072
102/12/17,26232839,2719517917,103.00,104.50,103.00,103.50,1.50,6356
102/12/16,18772079,1920338558,102.50,103.00,102.00,102.00,-0.50,6032
102/12/13,28297055,2910409165,102.50,103.50,102.50,102.50,-0.50,7034
102/12/12,18536758,1918939414,104.50,104.50,103.00,103.00,-2.00,5445
102/12/11,24614282,2572981941,103.50,105.00,103.50,105.00,1.00,7385
102/12/10,22935827,2395317608,104.50,105.00,104.00,104.00,-1.00,4643
102/12/09,23971547,2508093125,104.00,105.00,104.00,105.00,2.00,5324
102/12/06,25358888,2629648379,103.00,104.50,103.00,103.00,-1.00,5835
102/12/05,25209310,2621454740,105.00,105.00,103.50,104.00,-1.00,5844
102/12/04,23630506,2477199932,103.50,105.50,103.50,105.00,1.00,5304
102/12/03,26811219,2795162276,104.00,105.00,103.50,104.00,-0.50,4779
102/12/02,19042556,1994578324,105.00,105.50,104.00,104.50,-0.50,4418
102/11/29,34465306,3609926445,104.50,105.00,104.00,105.00,,5923
102/11/28,22995978,2413773679,105.00,105.50,104.50,105.00,,6169
102/11/27,22853577,2391973585,105.00,105.50,104.50,105.00,1.50,6528
102/11/26,47194676,4885738532,102.00,105.00,101.50,103.50,2.50,11490
102/11/25,30949392,3142230092,101.00,102.50,101.00,101.00,1.00,7929
102/11/22,57158109,5760006926,100.00,101.50,100.00,100.00,-1.00,13182
102/11/21,57002648,5764943473,102.00,103.00,100.50,101.00,-2.00,14431
102/11/20,46675350,4813555110,104.00,104.00,102.50,103.00,-2.00,10990
102/11/19,34510121,3613948121,104.50,105.50,104.00,105.00,1.00,8014
102/11/18,25297464,2641543756,104.50,105.00,104.00,104.00,,6957
102/11/15,19904673,2068729812,103.50,104.50,103.50,104.00,0.50,5083
102/11/14,29933608,3113410393,104.00,104.50,103.50,103.50,0.50,7251
102/11/13,26708973,2772020219,105.00,105.00,103.00,103.00,-2.00,8182
102/11/12,31992852,3363418490,106.00,106.00,104.50,105.00,0.50,6868
102/11/11,21491766,2253064518,105.00,106.00,104.50,104.50,-1.50,8709
102/11/08,31481367,3333228352,105.00,106.50,105.00,106.00,-1.00,7421
102/11/07,15944496,1700975572,107.00,107.50,106.00,107.00,,5026
102/11/06,17440575,1865571385,106.50,107.50,106.50,107.00,0.50,7155
102/11/05,21861325,2348231599,108.50,109.00,106.50,106.50,-2.50,6414
102/11/04,9642456,1047704248,108.00,109.00,108.00,109.00,-0.50,4622
102/11/01,10870454,1190799986,110.50,110.50,108.50,109.50,,3795
102/10/31,23098870,2520404080,108.50,109.50,108.00,109.50,-0.50,4626
102/10/30,16768421,1836449949,109.00,110.00,109.00,110.00,0.50,4443
102/10/29,21531323,2344396207,108.50,109.50,108.00,109.50,,4061
102/10/28,21241672,2317241248,108.00,109.50,107.50,109.50,2.50,5634
102/10/25,37244499,4000380973,108.50,109.00,106.50,107.00,-3.00,11658
102/10/24,21570336,2359165210,109.00,110.00,108.50,110.00,-1.00,7246
102/10/23,23057730,2551942600,111.00,111.50,110.00,111.00,-0.50,5675
102/10/22,39837171,4417862980,110.00,111.50,109.50,111.50,1.50,8828
102/10/21,41327324,4564211140,111.00,111.50,109.50,110.00,,9241
102/10/17,28186591,3025093891,107.50,108.00,107.00,107.00,1.00,7058
102/10/16,19077342,2035487538,108.00,108.00,106.00,106.00,-1.00,5610
